model,variant,trainable_parameters,training_seconds,test_evaluation_seconds,checkpoint_bytes,peak_gpu_memory_bytes,relative_path,family,inference_batch_1_batch_size,inference_batch_1_mean_batch_latency_ms,inference_batch_1_mean_latency_ms_per_sample,inference_batch_1_throughput_samples_per_second,inference_batch_1_warmup_iterations,inference_batch_1_measurement_iterations,inference_batch_default_batch_size,inference_batch_default_mean_batch_latency_ms,inference_batch_default_mean_latency_ms_per_sample,inference_batch_default_throughput_samples_per_second,inference_batch_default_warmup_iterations,inference_batch_default_measurement_iterations,inference_conv_linear_macs_per_sample,inference_approx_conv_linear_flops_per_sample,inference_macs_scope_note,prediction_seconds,test_samples,mean_latency_ms_per_sample,throughput_samples_per_second,serialized_model_bytes,number_of_trees,total_leaves,input_dimension,training_rows
xgboost,full,,26.003874622285366,,,,main/unsw_nb15/xgboost/seed_45/efficiency.json,main,,,,,,,,,,,,,,,,0.05808090418577194,82317.0,0.0007055760558058717,1417281.6548569705,402413.0,300.0,,624.0,149025.0
xgboost,full,,25.423194982111454,,,,main/unsw_nb15/xgboost/seed_46/efficiency.json,main,,,,,,,,,,,,,,,,0.05191542208194733,82317.0,0.0006306767992267372,1585598.203748868,398631.0,300.0,,624.0,149025.0
lightgbm,full,,22.05119752138853,,,,main/unsw_nb15/lightgbm/seed_42/efficiency.json,main,,,,,,,,,,,,,,,,0.10922255367040634,82317.0,0.0013268529425319964,753663.0231921015,473456.0,300.0,9299.0,624.0,149025.0
lightgbm,full,,22.096757613122463,,,,main/unsw_nb15/lightgbm/seed_43/efficiency.json,main,,,,,,,,,,,,,,,,0.11216180771589279,82317.0,0.0013625594678607432,733912.9216650105,473578.0,300.0,9300.0,624.0,149025.0
lightgbm,full,,21.731962703168392,,,,main/unsw_nb15/lightgbm/seed_44/efficiency.json,main,,,,,,,,,,,,,,,,0.1096152737736702,82317.0,0.0013316237687679361,750962.8646274722,473381.0,300.0,9291.0,624.0,149025.0
lightgbm,full,,21.999922215938568,,,,main/unsw_nb15/lightgbm/seed_45/efficiency.json,main,,,,,,,,,,,,,,,,0.11058009415864944,82317.0,0.0013433445601594987,744410.6520826403,472037.0,300.0,9280.0,624.0,149025.0
lightgbm,full,,22.3660571500659,,,,main/unsw_nb15/lightgbm/seed_46/efficiency.json,main,,,,,,,,,,,,,,,,0.1126251071691513,82317.0,0.0013681877032587595,730893.8661107629,474113.0,300.0,9295.0,624.0,149025.0
ms_atcn,no_multiscale,125515.0,1583.7522758468986,11.956917114555836,513141.0,31230976.0,ablation/cic_ids2017/no_multiscale/seed_42/efficiency.json,ablation,1.0,0.8967725932598114,0.8967725932598114,1115.1099035765044,20.0,100.0,128.0,0.8970563113689423,0.007008252432569861,142688.92418210302,20.0,100.0,1916544.0,3833088.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_multiscale,125515.0,2204.1490534693003,10.852320671081543,513141.0,31230976.0,ablation/cic_ids2017/no_multiscale/seed_43/efficiency.json,ablation,1.0,0.859760195016861,0.859760195016861,1163.1150241613464,20.0,100.0,128.0,0.8770986646413803,0.006852333317510784,145935.69134247332,20.0,100.0,1916544.0,3833088.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_multiscale,125515.0,3254.9483475089073,11.477880857884884,513141.0,31230976.0,ablation/cic_ids2017/no_multiscale/seed_44/efficiency.json,ablation,1.0,0.8537498116493225,0.8537498116493225,1171.303333078508,20.0,100.0,128.0,0.8673404157161713,0.006776096997782588,147577.58047549205,20.0,100.0,1916544.0,3833088.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_multiscale,125515.0,2944.752570807934,10.574717655777931,513141.0,31230976.0,ablation/cic_ids2017/no_multiscale/seed_45/efficiency.json,ablation,1.0,0.8631912618875504,0.8631912618875504,1158.4918014731618,20.0,100.0,128.0,0.8848579972982407,0.006912953103892505,144655.9791410889,20.0,100.0,1916544.0,3833088.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_multiscale,125515.0,3983.303965419531,10.726701706647873,513141.0,31230976.0,ablation/cic_ids2017/no_multiscale/seed_46/efficiency.json,ablation,1.0,0.8646239340305328,0.8646239340305328,1156.5721935759952,20.0,100.0,128.0,0.8754975348711014,0.0068398244911804795,146202.5818483262,20.0,100.0,1916544.0,3833088.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_attention,132134.0,1650.838718123734,10.735406458377838,538229.0,30460928.0,ablation/cic_ids2017/no_attention/seed_42/efficiency.json,ablation,1.0,0.8127660304307938,0.8127660304307938,1230.3663816633255,20.0,100.0,128.0,0.8141336590051651,0.006360419210977852,157222.3413000886,20.0,100.0,2039488.0,4078976.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_attention,132134.0,3081.4968612343073,11.084064818918705,538229.0,30460928.0,ablation/cic_ids2017/no_attention/seed_43/efficiency.json,ablation,1.0,0.8684993535280228,0.8684993535280228,1151.4113348936814,20.0,100.0,128.0,0.8505333960056305,0.006644792156293988,150493.79671759842,20.0,100.0,2039488.0,4078976.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_attention,132134.0,2462.61510309577,10.684045232832432,538229.0,30460928.0,ablation/cic_ids2017/no_attention/seed_44/efficiency.json,ablation,1.0,0.8134575188159943,0.8134575188159943,1229.3204953782006,20.0,100.0,128.0,0.822717621922493,0.006427481421269476,155581.9355137852,20.0,100.0,2039488.0,4078976.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_attention,132134.0,2902.9450981765985,11.367101714015007,538229.0,30460928.0,ablation/cic_ids2017/no_attention/seed_45/efficiency.json,ablation,1.0,0.8093051612377167,0.8093051612377167,1235.6278544803085,20.0,100.0,128.0,0.821259468793869,0.006416089599952102,155858.17255536228,20.0,100.0,2039488.0,4078976.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_attention,132134.0,2517.2216109856963,10.924870736896992,538229.0,30460928.0,ablation/cic_ids2017/no_attention/seed_46/efficiency.json,ablation,1.0,0.8302755653858185,0.8302755653858185,1204.41940205155,20.0,100.0,128.0,0.8326499909162521,0.00650507805403322,153726.0570424653,20.0,100.0,2039488.0,4078976.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_focal_loss,135343.0,2870.032578982413,11.107911363244057,553461.0,31353344.0,ablation/cic_ids2017/no_focal_loss/seed_42/efficiency.json,ablation,1.0,1.0298500210046768,1.0298500210046768,971.0151765831334,20.0,100.0,128.0,1.1025889217853546,0.008613975951448083,116090.41000769121,20.0,100.0,2073792.0,4147584.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_focal_loss,135343.0,3199.4332942441106,11.290763407945633,553461.0,31353344.0,ablation/cic_ids2017/no_focal_loss/seed_43/efficiency.json,ablation,1.0,1.0495197772979736,1.0495197772979736,952.8167278319766,20.0,100.0,128.0,1.058741807937622,0.008271420374512672,120898.21998182712,20.0,100.0,2073792.0,4147584.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_focal_loss,135343.0,3207.9092726632953,11.000624269247055,553461.0,31353344.0,ablation/cic_ids2017/no_focal_loss/seed_44/efficiency.json,ablation,1.0,1.0085497796535492,1.0085497796535492,991.5226993986491,20.0,100.0,128.0,1.0273434966802597,0.008026121067814529,124593.18661539887,20.0,100.0,2073792.0,4147584.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_focal_loss,135343.0,2026.879562370479,10.853850960731506,553461.0,31353344.0,ablation/cic_ids2017/no_focal_loss/seed_45/efficiency.json,ablation,1.0,1.0298652201890945,1.0298652201890945,971.0008459324308,20.0,100.0,128.0,1.0464727878570557,0.008175568655133247,122315.65071282515,20.0,100.0,2073792.0,4147584.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_focal_loss,135343.0,1833.7084674984217,10.42107030004263,553461.0,31353344.0,ablation/cic_ids2017/no_focal_loss/seed_46/efficiency.json,ablation,1.0,0.9978807717561723,0.9978807717561723,1002.1237289101163,20.0,100.0,128.0,1.0019142180681229,0.00782745482865721,127755.44821273006,20.0,100.0,2073792.0,4147584.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_multiscale,117835.0,305.84674026817083,0.48755237460136414,482421.0,30811136.0,ablation/nsl_kdd/no_multiscale/seed_42/efficiency.json,ablation,1.0,0.8803785592317581,0.8803785592317581,1135.8750045805598,20.0,100.0,128.0,0.8769198507070541,0.0068509363336488605,145965.4492902567,20.0,100.0,1793664.0,3587328.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_multiscale,117835.0,357.9599114358425,0.4720044508576393,482421.0,30811136.0,ablation/nsl_kdd/no_multiscale/seed_43/efficiency.json,ablation,1.0,0.8654750138521194,0.8654750138521194,1155.434858308765,20.0,100.0,128.0,0.8689654618501663,0.006788792670704424,147301.5966911591,20.0,100.0,1793664.0,3587328.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_multiscale,117835.0,382.9938831552863,0.4749489799141884,482421.0,30811136.0,ablation/nsl_kdd/no_multiscale/seed_44/efficiency.json,ablation,1.0,0.9119011461734772,0.9119011461734772,1096.6100922191001,20.0,100.0,128.0,0.9268553555011749,0.007241057464852929,138101.3760564474,20.0,100.0,1793664.0,3587328.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_multiscale,117835.0,360.7658785134554,0.5596391260623932,482421.0,30811136.0,ablation/nsl_kdd/no_multiscale/seed_45/efficiency.json,ablation,1.0,0.8981003612279892,0.8981003612279892,1113.4613047395744,20.0,100.0,128.0,0.8966172486543655,0.007004822255112231,142758.79723717246,20.0,100.0,1793664.0,3587328.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_multiscale,117835.0,359.0577161386609,0.5063890740275383,482421.0,30811136.0,ablation/nsl_kdd/no_multiscale/seed_46/efficiency.json,ablation,1.0,0.8602062612771988,0.8602062612771988,1162.5118823423131,20.0,100.0,128.0,0.8749883621931076,0.006835846579633653,146287.65996289987,20.0,100.0,1793664.0,3587328.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_attention,119414.0,206.78342808037996,0.4554106667637825,487413.0,29981184.0,ablation/nsl_kdd/no_attention/seed_42/efficiency.json,ablation,1.0,0.8037055283784866,0.8037055283784866,1244.2368065049232,20.0,100.0,128.0,0.8093402534723282,0.006322970730252564,158153.50768831666,20.0,100.0,1835968.0,3671936.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_attention,119414.0,215.30189269781113,0.4510291665792465,487413.0,29981184.0,ablation/nsl_kdd/no_attention/seed_43/efficiency.json,ablation,1.0,0.7971871644258499,0.7971871644258499,1254.410563321375,20.0,100.0,128.0,0.7987084984779358,0.006239910144358873,160258.7179727323,20.0,100.0,1835968.0,3671936.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_attention,119414.0,240.92091159522533,0.700504295527935,487413.0,29981184.0,ablation/nsl_kdd/no_attention/seed_44/efficiency.json,ablation,1.0,0.7980086654424667,0.7980086654424667,1253.1192245206214,20.0,100.0,128.0,0.8175221085548401,0.006386891473084688,156570.6892334321,20.0,100.0,1835968.0,3671936.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_attention,119414.0,140.93430398404598,0.6780722439289093,487413.0,29981184.0,ablation/nsl_kdd/no_attention/seed_45/efficiency.json,ablation,1.0,0.8026235550642014,0.8026235550642014,1245.9140947090827,20.0,100.0,128.0,0.8067429810762405,0.006302679539658129,158662.67572509995,20.0,100.0,1835968.0,3671936.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_attention,119414.0,355.8437362164259,0.4525933116674423,487413.0,29981184.0,ablation/nsl_kdd/no_attention/seed_46/efficiency.json,ablation,1.0,0.8153169602155685,0.8153169602155685,1226.5168625163906,20.0,100.0,128.0,0.8187104761600494,0.006396175595000386,156343.42509008927,20.0,100.0,1835968.0,3671936.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_focal_loss,122623.0,276.1770644709468,0.49900786578655243,502645.0,30873600.0,ablation/nsl_kdd/no_focal_loss/seed_42/efficiency.json,ablation,1.0,0.9953043609857558,0.9953043609857558,1004.7177920627149,20.0,100.0,128.0,1.0163988173007965,0.007940615760162473,125934.8179289737,20.0,100.0,1870272.0,3740544.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_focal_loss,122623.0,349.4468761831522,0.48164699971675873,502645.0,30873600.0,ablation/nsl_kdd/no_focal_loss/seed_43/efficiency.json,ablation,1.0,0.9893476963043213,0.9893476963043213,1010.7669970178029,20.0,100.0,128.0,0.993438884615898,0.007761241286061703,128845.3693349136,20.0,100.0,1870272.0,3740544.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_focal_loss,122623.0,337.3235759064555,0.4782891422510147,502645.0,30873600.0,ablation/nsl_kdd/no_focal_loss/seed_44/efficiency.json,ablation,1.0,1.0084175318479538,1.0084175318479538,991.6527315500668,20.0,100.0,128.0,1.0329028218984604,0.008069553296081722,123922.59686611938,20.0,100.0,1870272.0,3740544.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_focal_loss,122623.0,314.9126254543662,0.5131992176175117,502645.0,30873600.0,ablation/nsl_kdd/no_focal_loss/seed_45/efficiency.json,ablation,1.0,1.0371338576078415,1.0371338576078415,964.1956943788422,20.0,100.0,128.0,1.0261484235525131,0.008016784559004009,124738.2903506937,20.0,100.0,1870272.0,3740544.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_focal_loss,122623.0,373.812302403152,0.5285387337207794,502645.0,30873600.0,ablation/nsl_kdd/no_focal_loss/seed_46/efficiency.json,ablation,1.0,1.0246814787387848,1.0246814787387848,975.913023460555,20.0,100.0,128.0,1.0291744023561478,0.008040425018407404,124371.53480203381,20.0,100.0,1870272.0,3740544.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_multiscale,118027.0,151.43643399327993,2.0665736943483353,483189.0,30822400.0,ablation/unsw_nb15/no_multiscale/seed_42/efficiency.json,ablation,1.0,0.8585323393344879,0.8585323393344879,1164.7784878728903,20.0,100.0,128.0,0.8740498125553131,0.006828514160588384,146444.7428068062,20.0,100.0,1796736.0,3593472.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_multiscale,118027.0,111.92574141919613,1.9782156571745872,483189.0,30822400.0,ablation/unsw_nb15/no_multiscale/seed_43/efficiency.json,ablation,1.0,0.8661998808383942,0.8661998808383942,1154.4679491667682,20.0,100.0,128.0,0.883723795413971,0.006904092151671648,144841.6356606532,20.0,100.0,1796736.0,3593472.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_multiscale,118027.0,137.57195698469877,1.923126459121704,483189.0,30822400.0,ablation/unsw_nb15/no_multiscale/seed_44/efficiency.json,ablation,1.0,0.8473652601242065,0.8473652601242065,1180.1286258223759,20.0,100.0,128.0,0.8659613132476807,0.006765322759747505,147812.60784035703,20.0,100.0,1796736.0,3593472.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_multiscale,118027.0,133.896528840065,1.9817846566438675,483189.0,30822400.0,ablation/unsw_nb15/no_multiscale/seed_45/efficiency.json,ablation,1.0,0.8889155834913254,0.8889155834913254,1124.9662156583834,20.0,100.0,128.0,0.9008245170116425,0.007037691539153457,142092.04743296935,20.0,100.0,1796736.0,3593472.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_multiscale,118027.0,128.73420424759388,2.0670907720923424,483189.0,30822400.0,ablation/unsw_nb15/no_multiscale/seed_46/efficiency.json,ablation,1.0,0.8845669031143188,0.8845669031143188,1130.496739680484,20.0,100.0,128.0,0.8938159793615341,0.006982937338761985,143206.21129578853,20.0,100.0,1796736.0,3593472.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_attention,119732.0,105.78540508449078,1.8307747319340706,488629.0,29992448.0,ablation/unsw_nb15/no_attention/seed_42/efficiency.json,ablation,1.0,0.8269622921943665,0.8269622921943665,1209.2449794131162,20.0,100.0,128.0,0.8115914463996887,0.006340558174997568,157714.82137696553,20.0,100.0,1841056.0,3682112.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_attention,119732.0,114.66034712642431,1.9181408360600471,488629.0,29992448.0,ablation/unsw_nb15/no_attention/seed_43/efficiency.json,ablation,1.0,0.8243284374475479,0.8243284374475479,1213.1087010614383,20.0,100.0,128.0,0.8195638656616211,0.006402842700481415,156180.62894545455,20.0,100.0,1841056.0,3682112.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_attention,119732.0,105.46389400959015,1.9337982907891273,488629.0,29992448.0,ablation/unsw_nb15/no_attention/seed_44/efficiency.json,ablation,1.0,0.8051063865423203,0.8051063865423203,1242.0718761090527,20.0,100.0,128.0,0.8061445504426956,0.0062980043003335595,158780.4568420249,20.0,100.0,1841056.0,3682112.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_attention,119732.0,126.28314757347107,2.0033502876758575,488629.0,29992448.0,ablation/unsw_nb15/no_attention/seed_45/efficiency.json,ablation,1.0,0.8092625439167023,0.8092625439167023,1235.6929250180772,20.0,100.0,128.0,0.8176301419734955,0.0063877354841679335,156550.001558222,20.0,100.0,1841056.0,3682112.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_attention,119732.0,118.84877562522888,2.068899340927601,488629.0,29992448.0,ablation/unsw_nb15/no_attention/seed_46/efficiency.json,ablation,1.0,0.8287280052900314,0.8287280052900314,1206.6685252781197,20.0,100.0,128.0,0.8231757581233978,0.0064310606103390455,155495.3468160954,20.0,100.0,1841056.0,3682112.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_focal_loss,122941.0,112.43773490935564,2.044551156461239,503861.0,30884864.0,ablation/unsw_nb15/no_focal_loss/seed_42/efficiency.json,ablation,1.0,1.0243107378482819,1.0243107378482819,976.2662471943327,20.0,100.0,128.0,1.022227630019188,0.007986153359524906,125216.72887828061,20.0,100.0,1875360.0,3750720.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_focal_loss,122941.0,117.10218708217144,2.094236619770527,503861.0,30884864.0,ablation/unsw_nb15/no_focal_loss/seed_43/efficiency.json,ablation,1.0,0.986768752336502,0.986768752336502,1013.4086609777303,20.0,100.0,128.0,1.0098475217819214,0.00788943376392126,126751.8088019251,20.0,100.0,1875360.0,3750720.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_focal_loss,122941.0,118.50355976819992,1.9551142752170563,503861.0,30884864.0,ablation/unsw_nb15/no_focal_loss/seed_44/efficiency.json,ablation,1.0,0.9821686893701554,0.9821686893701554,1018.1550387655703,20.0,100.0,128.0,0.9979002922773361,0.0077960960334166884,128269.32809878993,20.0,100.0,1875360.0,3750720.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_focal_loss,122941.0,117.85366211086512,1.977413259446621,503861.0,30884864.0,ablation/unsw_nb15/no_focal_loss/seed_45/efficiency.json,ablation,1.0,0.989288166165352,0.989288166165352,1010.827819639417,20.0,100.0,128.0,1.0045894235372543,0.0078483548713848,127415.23750996692,20.0,100.0,1875360.0,3750720.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,no_focal_loss,122941.0,126.8696204572916,1.8783825561404228,503861.0,30884864.0,ablation/unsw_nb15/no_focal_loss/seed_46/efficiency.json,ablation,1.0,0.989954024553299,0.989954024553299,1010.1479212140524,20.0,100.0,128.0,1.0445445030927658,0.008160503930412233,122541.45191612992,20.0,100.0,1875360.0,3750720.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,full,122941.0,128.91622890532017,2.082247905433178,503861.0,30885376.0,leakage_unsw/attack_cat/ms_atcn/seed_42/efficiency.json,leakage_unsw,1.0,0.9991846978664397,0.9991846978664397,1000.8159673935171,20.0,100.0,128.0,1.0328934341669083,0.00806947995442897,123923.72317018342,20.0,100.0,1875360.0,3750720.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,full,122941.0,160.10745634138584,1.9856633245944977,503861.0,30885376.0,leakage_unsw/attack_cat/ms_atcn/seed_43/efficiency.json,leakage_unsw,1.0,1.0189148038625717,1.0189148038625717,981.4363244199926,20.0,100.0,128.0,1.0207663476467133,0.007974737090989947,125395.9834149046,20.0,100.0,1875360.0,3750720.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,full,122941.0,146.3231414631009,2.040828622877598,503861.0,30885376.0,leakage_unsw/attack_cat/ms_atcn/seed_44/efficiency.json,leakage_unsw,1.0,1.0134246945381165,1.0134246945381165,986.753140504204,20.0,100.0,128.0,1.052604764699936,0.00822347472421825,121603.09766077177,20.0,100.0,1875360.0,3750720.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
lightgbm,full,,21.73639500886202,,,,leakage_unsw/attack_cat/lightgbm/seed_42/efficiency.json,leakage_unsw,,,,,,,,,,,,,,,,0.11187100410461426,82317.0,0.0013590267393687118,735820.6950839796,473456.0,300.0,9299.0,624.0,149025.0
lightgbm,full,,22.361014999449253,,,,leakage_unsw/attack_cat/lightgbm/seed_43/efficiency.json,leakage_unsw,,,,,,,,,,,,,,,,0.11113764345645905,82317.0,0.0013501177576498056,740676.1331254045,473570.0,300.0,9300.0,624.0,149025.0
lightgbm,full,,21.670852288603783,,,,leakage_unsw/attack_cat/lightgbm/seed_44/efficiency.json,leakage_unsw,,,,,,,,,,,,,,,,0.11476269364356995,82317.0,0.0013941554435119106,717280.1316049639,473381.0,300.0,9291.0,624.0,149025.0
ms_atcn,full,123259.0,120.94978864490986,2.0771718472242355,505205.0,30896640.0,leakage_unsw/id/ms_atcn/seed_42/efficiency.json,leakage_unsw,1.0,0.9933599829673766,0.9933599829673766,1006.6844015729205,20.0,100.0,128.0,1.0102112591266632,0.007892275461927056,126706.17046048086,20.0,100.0,1880448.0,3760896.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,full,123259.0,120.983220115304,1.9654168859124184,505205.0,30896640.0,leakage_unsw/id/ms_atcn/seed_43/efficiency.json,leakage_unsw,1.0,0.9797923266887665,0.9797923266887665,1020.624445365403,20.0,100.0,128.0,1.0057145357131958,0.007857144810259342,127272.69563547637,20.0,100.0,1880448.0,3760896.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,full,123259.0,123.4671470373869,2.1913380324840546,505205.0,30896640.0,leakage_unsw/id/ms_atcn/seed_44/efficiency.json,leakage_unsw,1.0,1.0157287865877151,1.0157287865877151,984.5147771773259,20.0,100.0,128.0,1.0299687087535858,0.00804663053713739,124275.62013500284,20.0,100.0,1880448.0,3760896.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
lightgbm,full,,22.444954589009285,,,,leakage_unsw/id/lightgbm/seed_42/efficiency.json,leakage_unsw,,,,,,,,,,,,,,,,0.09411754459142685,82317.0,0.001143354891352052,874619.0772118617,464656.0,300.0,9232.0,640.0,149025.0
lightgbm,full,,22.692492999136448,,,,leakage_unsw/id/lightgbm/seed_43/efficiency.json,leakage_unsw,,,,,,,,,,,,,,,,0.09576906263828278,82317.0,0.00116341779508829,859536.4487476414,465453.0,300.0,9243.0,640.0,149025.0
lightgbm,full,,22.647024758160114,,,,leakage_unsw/id/lightgbm/seed_44/efficiency.json,leakage_unsw,,,,,,,,,,,,,,,,0.09437315165996552,82317.0,0.0011464600466485114,872250.1956551705,463962.0,300.0,9206.0,640.0,149025.0
ms_atcn,full,123259.0,126.73905116319656,2.1450797021389008,505205.0,30896640.0,leakage_unsw/both/ms_atcn/seed_42/efficiency.json,leakage_unsw,1.0,1.0044874250888824,1.0044874250888824,995.5326219355256,20.0,100.0,128.0,1.010267660021782,0.007892716093920171,126699.09674950919,20.0,100.0,1880448.0,3760896.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,full,123259.0,122.89079516381025,2.1595966443419456,505205.0,30896640.0,leakage_unsw/both/ms_atcn/seed_43/efficiency.json,leakage_unsw,1.0,1.0114341974258423,1.0114341974258423,988.6950654279409,20.0,100.0,128.0,1.0273139923810959,0.008025890565477312,124596.76491247155,20.0,100.0,1880448.0,3760896.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
ms_atcn,full,123259.0,124.84642719477415,2.168343164026737,505205.0,30896640.0,leakage_unsw/both/ms_atcn/seed_44/efficiency.json,leakage_unsw,1.0,1.0273820161819458,1.0273820161819458,973.3477754616482,20.0,100.0,128.0,1.0370292514562607,0.008101791027002037,123429.49807853007,20.0,100.0,1880448.0,3760896.0,Conv1d and Linear layers only. Recurrent-cell operations are not included for LSTM/GRU.,,,,,,,,,
lightgbm,full,,22.83190381526947,,,,leakage_unsw/both/lightgbm/seed_42/efficiency.json,leakage_unsw,,,,,,,,,,,,,,,,0.10036032646894455,82317.0,0.0012191931978685394,820214.5498746672,464656.0,300.0,9232.0,640.0,149025.0
lightgbm,full,,22.654836274683475,,,,leakage_unsw/both/lightgbm/seed_43/efficiency.json,leakage_unsw,,,,,,,,,,,,,,,,0.16577568650245667,82317.0,0.0020138693890989303,496556.532123184,465453.0,300.0,9243.0,640.0,149025.0
lightgbm,full,,22.724119886755943,,,,leakage_unsw/both/lightgbm/seed_44/efficiency.json,leakage_unsw,,,,,,,,,,,,,,,,0.12664208561182022,82317.0,0.001538468185330129,649997.1917101537,463962.0,300.0,9206.0,640.0,149025.0
